,id,kw,txt
753,343743,"['خرید', 'فروش']",تحلیل در مورد صندوقها درست نیست و صندوقها را بهتر است با توجه به ناو شون خرید و فروش کنید زیر ناو بخرید و بالای ناو بفروشید.
754,344066,"['حمایت', 'مقاومت']",خطوط حمایت آّبی رنگ و خطوط قرمز رنگ مقاومت
755,344498,"['سیگنال', 'خرید', 'فروش']","یکی از چیز های عجیبی که در بازار ما رخ میده اینه که بدون تحلیل و فقط چون یه سهمی مثبته یا یه کانالی میاد میگه ، میرن اون سهم رو میخرند
یه مقایسه ساده بین غگلستا و غشان بکنید p به e غگلستا 58 و p به e غشان 29 هستش ، یعنی تقریبا نصف غگلستاست و جالبتر اینکه pبهs غگلستا 2.6 هستش و p به s غشان 1.9  از طرف دیگه غگلستا افزایش سرمایه هاشو داده و ... خب حالا چرا غگلستا مثبته و غشان صف فروش؟
دوستان عزیز دقت کنید این متن به عنوان سیگنال خرید و سیگنال فروش نیست فقط جهت مقایسه و آموزش این مورد عرض میکنم که سهامداران این روزها ساده ترین موارد تحلیلی رو هم در نظر نمی گیرند"
756,344597,['سیگنال'],غگلپا هنوز سیگنال خریده ؟
757,344914,['خرید'],🔸بانکی ها معاملاتی مثبت دارند وبصادر، وپارس دارای صف خرید هستند دیگر نماد های گروه نیز معاملاتی مثبت و روان دارند.
758,344915,['خرید'],🔸امروز گروه سرمایه گذاری ها مورد توجه بوده و اکثر نماد های گروه با تقاضا همراه هستند صبا ،وصنعت، وهامون، وپویا ،وبوعلی،وساپا دارای صف خرید هستند
759,344917,['خرید'],"🔸در خودرویی ها شاهد عرضه صف های خرید خساپا و خودرو هستیم
خساپا با961 میلیون سهم و خودرو با 805 میلیون سهم دارای بیشترین حجم معاملات در بازار امروز بوده اند"
760,344930,"['سیگنال', 'خرید', 'فروش']","سلام
با تشکر از زحمات جنابعالی
سهم فلات را حد بسیار کم (حدود 500 تومان ) برای اینکه جلوی چشمم باشد دارم
پروژه معدنی وی در شرف بهره برداری است و تولید بشدت بالا میرود
الآن هم صف فروش است و توسط بعضی ها سیگنال شده و حقوقی هم خرید میکند که روند آن رو به رشد است 
ولی یک نکته دارد و اینکه گویا هزینه هایش بالاست و عدد بین هزینه و آید و فروش کم است و... جای تامل دارد
ولی خرید حقوقی آنهم هر روز قابل توجه است
دید بنده برای خرید بلند مدت است
ممنون میشود تحلیل فرمایید"
761,344948,['مقاومت'],"تاپیکو (ویو هفتگی)
مقاومت ها امکان دارد ناخوانا باشد به ترتیب 1760-1850-1980 تومان می باشد"
762,344981,['ضرر'],"باعرض سلام و دورود
(لپارس )    از ٤٠٠٠تومن خريدم ويه تعداد١٢٥٠٠تومن و يه تعداد ٢٥٠٠٠تومن الان كلا تو ٤٤درصد سود هستم ولى ميدونم  خيلى ضرر كردم و دوباره امروز باز منفى ٥خورد ديگه نميدونم كى بايد بفروشم يا نگه دارم سهم رو  كلاديد سرمايه گذارى بلند مدت رو دارم ولى با اين حجم ضرر و بلد نبودن كار در بازار فكر كنم پولم  رو درست سرمايه گذارى نكرده باشم لطفا راهنمايى بفرماين سپاس"
763,344985,['قیمت'],"صحبت های مهم وزیر پیشنهادی جهاد کشاورزی

ساداتی نژاد، وزیر پیشنهادی جهاد کشاورزی در صحن مجلس: 

🔸ما مخالف قیمت گذاری دستوری هستیم
🔸ما نباید از جیب کشاورز یارانه بدهیم
🔸ما نباید با قیمت گذاری دستوری ، کشاورز را نابود کنیم
🔸همه ی زمین های کشاورزی را سنددار خواهیم کرد.
🔸ما باید دست واسطه ها را حذف کنیم
🔸باید سرمایه گذاری در بخش کشاورزی توسعه یابد."
764,345090,['مقاومت'],از نظر من انس دوتا مقاومت مهم داره یکی 1805 و دیگری 1819 ، اخبار امروز و سخنرانی پاول خیلی مهمه و میتونه روند رو به کل برعکس کنه ( روندی که از دیروز شروع شده و صعودی بوده ) پس اگر بای دارید استاپ رو تریل کنید و استاپ رو در سود بگذارید
765,345319,['قیمت'],"بین ریالی ها بنده به ترتیب این گروه ها رو میپسندم 
لبنی ها
قطعه سازی ها
زراعت
خودرویی ها
بانکی ها
قندی 
در بین این گروه ها باید دید کدوم بنیاد بهتری دارد و قیمت تابلوش ارزنده تره"
766,345322,"['فروش', 'قیمت']",لبنی ها دیروز افشاء الف زدن که شیر40 درصد گرون شده محصولات ماهم علی الحساب 40 درصد گرون شده و هنوز قیمت اصلی اعلام نشده ( یعنی قیمت لبنیات میره بالاتر ) پس فروش شرکت های لبنی بهتر میشه بین لبنی ها غگلپا p به s پایین تری داره ( قیمت به فروش شرکت ) و این عدد 1.5 می باشد و البته غپاذر p به s  اش 1.3 هست اما p به e غگلپا 30 هست و p  به e غپاذر 42  که پایین ترین p به e در گروه لبنی زیر مجموعه صنایع شیر مربوط به غگلپاست ( مطابق تصویر  در تاریخ 14 شهریور 1400 )
767,345341,['فروش'],من پارسال سهم کگلح  حق تقدم کگل رو خریدم ..ازونموقع یا بسته اس یا وقتی بازه امکان فروش نداره ..امروزم امکان فروش نداشت ..لطفا راهنمایی کنید ..ممنونم
768,345352,"['فروش', 'قیمت']","بررسی P به E و  P به S گروه لبنی ( زیر مجموعه صنایع شیر ) در تاریخ 14 شهریورماه 1400 (مرتب شده بر اساس P به E ) :

همانطور که در تصویر مشاهده میکنید کمترین P به E را غگلپا دارد و P به S  غگلپا ( 1.58 )   در جایگاه دوم بعد غپاذر ( 1.35 ) قرار دارد  نکته قابل توجه در خصوص لبنی ها آن است که لبنی ها دیروز افشاء الف زدن که شیر40 درصد گرون شده محصولات ماهم علی الحساب 40 درصد گرون شده و هنوز قیمت اصلی اعلام نشده ( یعنی قیمت لبنیات میره بالاتر ) پس فروش شرکت های لبنی بهتر خواهد شد و احتمال بالا این پی به اس ها همچنان کمتر خواهند شد  و جذاب تر"
769,345464,"['خرید', 'قیمت']","بالاس
3600 قیمت خرید
میان مدت"
770,345469,['مقاومت'],سلام استاد...لطفا لپارس رو آپدیت کنید با توجه به شکست بیشتر مقاومت ها
771,345499,['حمایت'],به سمت خط روند زرد رنگ بالای در حرکت است. مقاومتها با خطوط سفید و حمایت با خط زرد رنگ مشخص شده اند.
772,345677,"['خرید', 'فروش', 'قیمت']","امیدوارم روز به روز دانش افراد در بازار سرمایه رشد کند و خرید و فروش هیجانی کمتر و کمتر شود و صد البته که باید دید حضور در بازار سرمایه را بلند مدت و در خرید ها بنیاد سهم ارزش سهم و تکنیکال را در نظر گرفت
  فراموش نکنید که  اگر سهمی بنیاد خوبی داشته باشد ولی در قیمت خوب خرید نشود مناسب نیست باید همه موارد را با هم در نظر گرفت"
773,345678,['قیمت'],"بهترین نوع اصلاح در بازار سرمایه و منطق اصلاح این شکلی است که بجای کلیت بازار گروه گروه اصلاح انجام شود و رشد در بازار ادامه دار باشد البته باید تصمیمات یک شبه ، قیمت گذاری دستوری و عواملی که امنیت سرمایه گذاری را کم میکند برداشته شود و مدیران و مسئولین کشوری یاد بگیرند که هر اظهار نظری نکنند چرا که این نوع اظهار نظر ها میتواند به اقتصاد و همچنین به بازار سرمایه و سرمایه گذاری در کشور آسیب وارد کند 
امیدوارم روزی بیاید که دست از اقتصاد دستوری برداشته باشیم"
774,345787,"['حمایت', 'مقاومت', 'ضرر', 'فروش', 'قیمت']","همواره برای سهامتون 5 چیز را مشخص کنید
1- حد ضرر 
2- حد سود
3- مقاومت ها و حمایت ها
4- دید سرمایه گذاری
5- آیا در این قیمتی که میخرم سهم ارزنده است؟ به قیمت رسیده است ؟ یا آیا در این قیمتی که میفروشم منطقی عمل میکنم و سهم به قیمت فروش رسیده است ؟"
775,345961,"['ضرر', 'فروش']","یه بلایی سر بازار آوردن که عرضه اولیه ها رو هم با یکم سود چنان میفروشن که در تاریخ ماندگار خواهد شد ، دست از مهندسی شاخص بردارید ، دست از فروش بی حد و اندازه اوراق بردارید ، دست از بی برنامگی های عرضه اولیه بردارید ،در 12 ماه گذشته اگه نخود لوبیا خریده بودیم بیشتر از بازار سرمایه سود میکردیم ( سود به کنار ضرر نمی کردیم )
جناب آقای رئیسی ، جناب آقای دهنوی ، آقایان مسئول که قبل انتخابات سینه سپر میکردید برای مردم و بازار سرمایه ، کو اون وعده ها؟ برید یه آمار بگیرید ببینید مردم چطوری دارن ضرر میکنن ، خسته شدن ، همه اش اقتصاد دستوری ، همش لابی بانک ها ، همش حکومت بانک ها و رانت ها بر اقتصاد ، تا کی ؟ تا کجا ؟"
776,345982,['هدف'],"🔴 سرمایه‌گذاری ۵ میلیارد دلاری ایرانیان در مسکن ترکیه!
حجم سرمایه‌گذاری ایرانی‌ها در بازار مسکن ترکیه دست‌کم ۸۶۶ درصد رشد کرده است و از سال ‌۲۰۱۸ تاکنون ۵ میلیارد دلار سرمایه از ایران به سمت بازار مسکن ترکیه خارج شده است.

پ ن ۱ : حالا انقدر تعلل کنید و اقتصاد رو دستوری کنید و رانت بسازید تا هرچی ارزه از کشور خارج بشه ... من نمیدونم یعنی توی این کشور دلسوز نداریم ؟ کی بالاخره این یارانه ها رو از شرکت ها حذف میکنید و به مردم ( هدف )  میدید؟ کی رانت توی این کشور تموم میشه؟ الان که به گفته خودتون مجلس و دولت و قوه قضائیه هم یه دسته ! یه زمان به ما بدید ...

پ ن ۲ :  مصوبه «قیر رایگان» مورد تائید شورای نگهبان قرار گرفت!! 😭🤦‍♂😐"
777,346000,['قیمت'],"شاید باور ندارید اگر نخود لوبیا میخریدیم بهتر بود ... اینم مدرکش 🤦‍♂👇

افزایش ۳۰ درصدی قیمت حبوبات در تابستان
 حبوبات آخرین‌ماه تابستان را هم با افزایش قیمت پشت سر گذاشت تا مجموع رشد قیمت در بعضی اقلام در ۳‌ماه تابستان به ۳۰درصد برسد./ منبع عصر ایران"
778,346556,['قیمت'],🔸 بازار اولین روز آبان ماه را با افت قیمت و معاملات منفی در اکثر گروه ها شروع کرده است در همین رابطه شاخص کل با گذشت دقایق ابتدایی از شروع معاملات افتی برابر با 13،600 واحد را ثبت کرده است
779,346559,"['کف', 'قیمت']",🔸 گروه خودرو و قطعات یکدست قرمز پوش هستند و اکثر نمادها در کف قیمت روزانه معامله میشوند دو نماد خکاوه، خفنر  تنها نماد های با معاملات مثبت هستند.
780,346560,"['فروش', 'قیمت']",🔸 معاملات پالایشی نیز  پر عرضه دنبال میشود و اکثر نماد ها با افت قیمت همراه هستند ، در همین رابطه نماد شپنا با صف فروش 45 میلیونی مواجه میباشد.
781,346561,['فروش'],🔸 نماد های وبصادر،وبملت،وتجارت از گروه بانکی ها با صف های فروش همراه هستند ، دیگر نماد های گروه نیز معاملاتی منفی دارند. وزمین،وکار، وشهر از نمادهای مثبت این گروه هستند
782,346607,['خرید'],"مدیر توسعه بازار فیزیکی بورس کالا با اعلام خبر پذیرش انبار 10 شرکت سیمانی گفت: معاملات گواهی سپرده سیمان از روز یکشنبه 9 آبان ماه در بازار مالی بورس کالا راه اندازی میشود تا از این پس خریداران خرد سیمان از این طریق امکان تامین نیاز داشته باشند.

جواد فلاح افزود: گواهی سپرده سیمان نظیر سایر گواهی سپرده های کالایی است یعنی افراد با همان کد سهامداری و به صورت آنلاین امکان خرید دارند و هیچ تفاوتی با سهام ندارد."
783,346961,"['کف', 'فروش', 'قیمت']",🔸 نمادهای گروه خودرو و قطعات یکپارچه قرمزپوش هستند و تمامی نمادها در کف قیمت روزانه و با صف های فروش همراه شده اند،دو نماد خودرو و خساپا متوقف هستند.
784,346963,"['سقف', 'قیمت']",🔸 در پالایشی ها نمادهای شپنا،شبندر،شتران،شبریز در منفی  های بالا درحال معامله هستند و شاوان،شنفت،شپاس با افزایش تقاضا روبرو شده نزدیک به سقف قیمت روزانه درحال معامله هستند.
785,346964,['فروش'],🔸 گروه بانکی نیز جوی منفی دارد و بجز وگردش ،سامان،سمایه دیگر نمادها معاملات منفی دارند. در این گروه وبملت با صف فروش مواجه میباشد.
786,346966,['قیمت'],قیمت دلار در بازار آزاد جالبه ....
787,346989,"['حمایت', 'سقف']","درخواست حذف ارز 4200 تومانی از نهاده‌های دامی

رئیس سازمان برنامه و بودجه:
🔹از مجلس این اجازه را می‌خواهم تا ارز ترجیحی صرفا برای دارو، تجهیزات پزشکی و گندم تا پایان سال قرار داده شود،

🔹اما درباره نهاده‌های دامی میزان یارانه‌های پرداختی را مستقیماً صرف حمایت از محرومان کنیم و به 4 دهک عدد بیشتری تا سقف 60 میلیون ریال پرداخت کنیم. _تسنیم"
788,347000,['فروش'],بعدش که مچ شد صف فروش شد !!
789,347117,['خرید'],🔸بهبود تقاضا در بازار در این لحظات با تشکیل صف خرید در شستا و رنج های مثبت در فولاد مشهود است.
790,347251,['قیمت'],"یه استعلام بگیرید ببینید قیمت ها در بازار های موازی چطوره ... بعد به سبد سهامتون آتیش بزنید ...
واقعا عجیب عمل میکنید"
791,347263,['مقاومت'],تحلیل فوق معتبر هست و نماد به مقاومت اول برخورد کرده و نتوانسته تثبیت کند و هم اکنون مجدد در محدوده تحلیل میباشد با همان سناریو
792,347281,['خرید'],🔸 با بهبود تقاضا در بازار گروه بانکی ها یکپارچه سبز پوش شده و اکثر نماد های آن در مثبت های بالا درحال معامله هستند. سه نماد وبملت، وتجارت،وبصادر دارای صف خرید هستند.
793,347313,"['سیگنال', 'خرید', 'فروش']",در این گروه و کانال سیگنال خرید یا فروش نمیدیم. من تحلیلشون را میذارم خودتون میتونید بر اساس تحلیل تصمیم گیری کنید.
794,347339,"['فروش', 'قیمت']","قیمت فروش دلار در صرافی  ملی   27,733"
795,347340,['قیمت'],همه بازار ها داره میره بالا ، هیچ جا اصلاح قیمت نداره ، بعد اینجا آتیش میزنن به سهام و با نواختن حقوقی ها حقیقی ها به رقص میان !!!
796,347374,['فروش'],"انجام بزرگترین واگذاری‌ تاریخ کشور/ عرضه ۱۸ درصد بلوک هلدینگ خلیج فارس

🔹 معاون وزیر اقتصاد و رییس کل سازمان خصوصی‌سازی با اشاره به فراخوان فروش بلوکی سهام دولت در شرکت هلدینگ پتروشیمی خلیج فارس، این واگذاری را بزرگترین فروش تاریخ واگذاری‌های سهام‌های دولتی توصیف کرد."
797,347417,"['خرید', 'فروش']","چه نوسانی میگیرن از نمادهای فرا کاپ !!!
سهم 24 میلیون صف فروش میچینن سهامدار وحشت زده میره صف ناگهان جمع میکنن و دقایقی بعد میشه صف خرید 10 میلیونی !! ده درصد سود با حجم معاملات میلیونی در یک روز علی برکت الله  و   لعنت الله علی القوم الظالمین"
798,347419,['حمایت'],شاخص کل نزدیک حمایت قوی و مستعد واگرایی مثبت ... به نظر می‌رسد باید به تغییر روند بازار کمی امیدوار تر باشیم
799,347443,['قیمت'],📌 قیمت جهانی فلزات اساسی و نفت پنجشنبه 18 آذرماه
800,347456,['قیمت'],"پیش بینی بازار فردا
بازار سهام در هفته گذشته با روندی کم حجم و فرسایشی مجددا معاملاتی رکودی را سپری کرد و در پایان هفته شاهد رشد تقاضا در اکثر گروه ها به خصوص گروه های کالایی و ارزمحور بودیم که تا حدودی امید به بهبود وضعیت بازار را افزایش داد هرچند حجم معاملات همچنان قابل توجه نبود.
در بازارهای جهانی شاهد بهبود روند قیمت ها با توجه به روشن تر شدن زوایای بیشتری از گونه جدید ویروس کرونا هستیم و با توجه به تعدیل نگرانی ها در رابطه با خطر این جهش نسبت به گمانه زنی های ابتدایی و کاهش احتمال افزایش محدودیت های سخت گیرانه در سرتاسر دنیا بخشی از افت های هیجانی در روزهای گذشته جبران شد و به نظر می رسد بازارها در پایان سال میلادی کم تحرک باشند. 
در بازار ارز نیز با آغاز دور جدید مذاکرات که البته هنوز اخبار رسانه ای معتبری از آن منتشر نشده است شاهد آرامش نسبی هستیم و دلار در بازار آزاد در انتظار اخبار برای عبور از سطح 31 هزار تومانی و یا اصلاح است. به نظر می رسد با انتشار اخبار بیشتر از بودجه و مذاکرات بازار ارز نیز جهت گیری بعدی را مشخص خواهد کرد هرچند به صورت معمول در پایان سال میلادی به دلیل تسویه ارزی تقاضای ارز افزایش می یابد و در ماه های بعد این تقاضا از بازار حذف خواهد شد. 
در بازار سهام اما قیمت ها با توجه به نرخ ارز تا حدی افت کرده که فروشنده خاصی در بازار نیست و اندک تقاضا می تواند رشد قیمت ها را در پی داشته باشد. کاهش سرعت رشد نرخ بهره در کنار افت سنگین قیمت ها و رشد نرخ ارز و ثبات در جهانی ها احتمال بهبود قیمت ها را افزایش داده است. به نظر می رسد رفته رفته شاهد بهبود حجم معاملات و رشد نسبی قیمت ها با کاهش ابهامات بودجه در کنار رشد نرخ ارز در سامانه نیما باشیم. 
گروه های کالایی و بزرگ بازار می توانند در روز آینده با افزایش تقاضا همراه باشند و احتمال بالای حذف نرخ ارز ترجیحی در بودجه سال آینده می تواند رشد قیمت ها در گروه های متاثر را در پی داشته باشد./ کارگزاری آبان"
801,347464,['فروش'],"سايپا براي كنترل قيمت ها هر سه شنبه يك طرح فروش دارد

🔻مدير عامل گروه خودروسازي سايپا اعلام كرد كه در راستاي تحقق برنامه هاي وزير صنعت،معدن و تجارت جهت كنترل قيمت ها در بازار خودرو،اين شركت تا پايان سال ١٤٠٠هر هفته يك طرح فروش محصولات خواهد داشت."
802,347467,['فروش'],"طرح هاي فروش هفتگي ايران خودرو
هر دوشنبه تا آخر سال ١٤٠٠

براساس راهبردهاي وزارت صمت اجراي طرح‌ فروش محصولات ايران خودرو دوشنبه هر هفته اجرا ميشود.
همچنين عرضه ۱۰۰ هزار دستگاه خودروي مازاد بر تعهدات تا پايان سال١٤٠٠صورت ميگيرد."
803,347472,"['خرید', 'فروش']","🔴 انتقاد رییس قوه قضاییه از بورس

محسنی اژه‌ای:

➖ از طرف ناظرین بورس دخالت‌‌های غیرمتعارف در امر خرید و فروش سهام صورت می‌گیرد.

➖ اموری بر سهامداران حقیقی و حقوقی تحمیل می‌شود بدون اینکه توضیحی داده شود.

➖ با توجه به دسترسی کارگزاری‌‌ها و سازمان بورس به کلیه ردیف‌ها و سفارشات عرضه و تقاضا، سهامداران عادی به صورت آنلاین حداکثر 5ردیف از سفارشات را می‌توانند مشاهده کنند.

➖ صندوق‌ها به جای کد بورسی خود صندوق، با کدهای حقیقی که در صندوق سرمایه‌گذاری کرده‌اند در بورس شرکت می‌کنند.

➖ در بورس‌های متعارف دنیا صف خرید و فروش به نمایش گذاشته نمی‌شود چرا در بورس ایران صف خرید و فروش نمایش گذاشته می‌شود؟همه این موارد می‌تواند ایجاد رانت و فساد کند."
804,347475,['فروش'],"کاهش 5 درصدی مالیات شرکت‌ها درلایحه بودجه

توئیت سلیمی‌زاده، مدیر روابط عمومی سازمان بورس:
🔹اخبار بسیار خوبی از بودجه ۱۴۰۱ به گوش می‌رسد. از کاهش چشمگیر فروش اوراق (اسناد خزانه اسلامی) در سال آتی تا بودجه مستقل برای صندوق (توسعه و تثبیت بازار) تثبیت و ثابت ماندن نرخ خوراک پتروشیمی‌ها، در کنار کاهش ۵ درصدی مالیات شرکت‌ها همه نشان دهنده عزم یکپارچه دولت برای بازگرداندن ریل بازار به مسیر اصلی خود می باشد./فارس/"
805,347508,"['خرید', 'فروش']",نقش بازارگردان ها فقط خرید در منفی و فروش در مثبت و نوسانگیری از مردم زیان دیده نیست  بازارگردان ها باید امروز سهام فروشنده های خسته را چه در منفی و چه در مثبت بخرند و در واقع با رنج زدن سهم ها را مثبت کنند تا بازار امیدوار شود
806,347523,['قیمت'],"بازار سرمایه ریسک داره ، بله قبول ، اما بازاری که با دروغ و دستکاری و سلیقه ای حرکت کنه چی؟ 
مطمئنم که آه سهامدارانی که بهشون ظلم کردید و با دروغ هاتون فریبشون دامنتون رو میگیره 

پ ن : حقوقی ها و بازار گردان هایی هم که ، با نوسانگیری و روش های دیگه به  پایین کشاندن تعمدی قیمت کمک کردن و به این کار دامن زدن هم  به زودی به سزای کارشون خواهند رسید"
807,347563,['خرید'],🔸نماد های گروه خودرویی نیز با وجود عرضه صف های خرید خودرو، خساپا همچنان معاملاتی مثبت را پشت سر میگذارند تنها نمادهای منفی گروه ختور،خموتور، خاهن،خپوش، تشتاد هستند.
808,347573,['قیمت'],"✍🏻بورس تهران معاملات اولین روز هفته را مثبت آغاز کرد. با گذر از دقایق ابتدایی بازار، خرید‌های روبه بالا در گروه‌هایی همچون خودروسازی و بانکداری باعث شد تا بهبود تقاضا در کلیت بازار به شکل محسوسی حس شود. در نتیجه این رویداد شاخص با افزایش 11 هزار 855 واحدی در ابتدای کانال یک میلیون 300 هزار واحدی به کار خود پایان داد. اما باید توجه داشت هنوز سایه فشار عرضه از سر بازار به طور کامل کم نشده است و نیمی از صنایع موجود همچنان در بازه منفی قرار دارند که نتیجه آن را می‌توان در رشد کمتر شاخص هم وزن نسبت به شاخص کل به طور ملموسی حس کرد.

📑بنظر پیشنهاد 10 بندی وزارت اقتصاد، رایزنی فعالان بازار برای اصلاح بخشی غیرقابل تحقق لایحه بودجه 1401، ثبات نرخ ارز، رشد خوب کامودیتی‌ها، شرایط خوب تکنیکالی شاخص کل و همچنین دیگر نماگر‌های صنایع باعث شده تا بازار بهبود نسبی معاملات را تجربه کند. البته زمزمه‌‎های کاهش یا از بین رفتن فاصله نرخ نیما و نرخ دلار آزاد که در قالب یکی از پیشنهادات 10 گانه بسته وزارت اقتصاد مطرح شده است در سبزی امروز بازار بی‌تاثیر نبوده است. باید توجه داشت در صورت کاهش یا حذف فاصله نیما با دلار آزاد رانت بزرگی که از جیب شرکت‌های صادرکننده بورسی برداشته می‌شد از بین خواهد رفت.

📈برای امروز، با توجه به افزایش تقاضا در معاملات روز گذشته انتظار می رود، خریداران بالقوه با سنجیدن شرایط موجود بازار نظیر کاهش ریسکهای احتمالی و جذاب شدن قیمت سهام، چاشنی احتیاط را کم کرده و به مرور به گردونه معاملات بازگردند و بازار را با رگه‌های بیشتر از همراه کنند."
809,347622,['حمایت'],امروز برخی از حقوقی ها واقعا حمایت خیلی خوبی از سهامشون کردن که قابل تقدیره ، امیدوارم که این حمایت ادامه دار باشه
810,347624,['خرید'],🔸فولاد و فملی به صف خرید نشستند .
811,347643,['خرید'],🔸در گروه فلزات اساسی جوی مثبت برقرار است. فولاد در مثبت های بالا معامله میشود و فملی به صف خرید نشسته دیگر نمادهای گروه نیز پرتقاضا دنبال میشوند.
812,347644,"['خرید', 'سقف', 'قیمت']",🔸 پالایشی ها امروز مورد توجه بوده و تمامی نماد ها در سقف قیمت رورانه معامله میشوند و اکثرا با صف های خرید همراه هستند.
813,347646,['خرید'],🔸در بانکی ها وبصادر با صف خرید همراه است وبملت، وتجارت نیز پرتقاضا معامله میشوند دراین میان سمایه،وکار، وزمین معاملاتی منفی دارند.
814,347648,['خرید'],🔸در این دقایق شاهد عرضه صف های خرید هستیم!
815,347676,"['حمایت', 'هدف']",🎥 تاثیر مصوبات جدید دولت در حمایت از بورس؛ از هدف قرار دادن همه ی صنایع بورسی تا هماهنگی بین وزارت اقتصاد و بانک مرکزی برای اجرای این فرامین
816,347722,['هدف'],"⭕️  گروه ۱+۴ و آمریکا روند مذاکرات وین را مثبت ارزیابی کردند

دیپلمات ارشد روسیه با اشاره به برگزاری نشست مشترک اعضای گروه ۱+۴ و آمریکا در وین گفت که تمام طرف‌های مشارکت کننده در این جلسه روند گفت‌وگوهای جاری را که با هدف رفع تحریم‌ها جریان دارد مثبت ارزیابی کردند.

 میخائیل اولیانوف مذاکره کننده ارشد روسیه با انتشار پیامی در توئیتر نوشت: مشارکت کنندگان برجام (بدون حضور ایران) و ایالات متحده عصر امروز با یکدیگر دیدار کردند و در مورد آخرین وضعیت گفت‌وگوهای وین تبادل نظر کردند. وی افزود که همه شرکت کنندگان در جلسه امشب، «با رضایت روندهای مثبت و فضای عملی مذاکرات جاری را مورد اشاره قرار دادند.»"
817,347744,"['حمایت', 'هدف']","واقعا این پیش نویس قانون بازار سرمایه رو خودتون خوندید؟ و میشه بگید هدفتون چیه؟ 
خواهشا دوستان روابط عمومی سازمان یه اطلاع رسانی بکنند و بفرمایند هدف از این پیش نویس چیه؟ حمایت از بازار یا حمایت از مسئولان و ناظران ؟ یا برخورد با سهامداران و فعالان بازار ؟
هدفتون چیه بگید بهمون ...."
818,347785,['ضرر'],دقیقا ما با دلار ۱۷تومن وارد شدیم برفرض محال که بازار بی درپیکر اینروزها بتونه اونهمه ضرر رو جبران باز با این تورم تو ضرریم!
819,347855,['قیمت'],"قیمت پایه محصولات پتروشیمی اعلام شد

نرخ ارز مبنای محاسبه قیمت پایه محصولات پتروشیمیایی با افزایش 1555 ریالی نسبت به هفته قبل؛ به نرخ  244,794 ریال اعلام شد."
820,347924,"['هدف', 'قیمت']","اویل پرایس: رکوردشکنی قیمت گاز، ایران را به افزایش تولید ترغیب کرد.
فارس - یک پایگاه تخصصی نفت و گاز نوشت، رکوردشکنی قیمت گاز در جهان، ایران را به افزایش تولید ترغیب کرده است و این کشور برنامه‌های زیادی برای توسعه میادین گازی عظیم خود دارد.
ایران در کنار هم پیمانان ابرقدرت کلیدی خود - روسیه و چین - که با آنها توافق نامه های همکاری جامع طولانی مدت دارد، قرار است، تولید گاز طبیعی خود را در بازارهای جهانی را که همچنان شاهد قیمت های بی سابقه گاز است، افزایش دهد.
بر اساس بیانیه محسن خجسته مهر، مدیرعامل شرکت ملی نفت ایران، نخستین محور این اقدام مهم، بر سرمایه گذاری 11 میلیارد دلاری به منظور افزایش ظرفیت تولید گاز به میزان 240 میلیون متر مکعب در روز در سال 2022، متمرکز خواهد بود. تمرکز اصلی این هدف بزرگ بر میدان گازی عظیم ایران در پارس جنوبی و به ویژه فاز 11 آن خواهد بود."
821,347959,['حمایت'],تهرانی هارو هل بده جلو ،ما با فاصله حمایت میکنیم😜
822,347960,['کف'],زمانی که شاخص در کف بود ، ارزش سبد ما بیشتر از این بود ، و ما همچنان سهامداریم و منتظر تحقق وعده های رئیس جمهور....!!!!
823,347970,['کف'],"زمانی که شاخص در کف بود ، ارزش سبد ما بیشتر از این بود ، و ما همچنان سهامداریم .  کی وعده توجه به بورس و بازار سرمایه تحقق خواهد یافت....!!!!

ما بورسی ها دنبال سود قلمبه نیستیم بلکه در پی کسب سرمایه ای هستیم که به بورس سپردیم  ."
824,347977,['ضرر'],دلیل اینکه سرمایه داره بیشتر آب میره اینکه  شاخص  بیست روز منفی میخوره و پنج روز مثبت میشه و آن بیست روز جبران می‌کنه فرض کنید تو آن بیست روز  شما سه درصد منفی میخوری نه پنج درصد  میشه شصت درصد و تو برگشت آن پنج روز مثبت روزی پنچ درصد بگیریم میشه بیست و پنج درصد   یعنی ۳۵درصد ناقابل به ضرر شما اضافه شده
825,348003,"['حمایت', 'فروش']","بازار در برهه فعلی با وجود تمام مشکلات و سختی‌ها یک نکته مثبت دارد و آن هم وضعیت معاملات در روز‌های اخیر است. معاملاتی که نشان از پیاده شدن اکثر فروشنده‌ها از بازار دارد. چراکه دیگر در طول مدت بازار شاهد عرضه‌ها و صف‌های سنگین فروش نیستیم. لذا همچنان عقیده داریم شاخص در حال تکمیل آخرین شاخه از الگوی اصلاحی خود است . 

📊برای امروز، با توجه به نزدیک شدن شاخص به اولین حمایت معتبر خود، بنظر بازار سر و شکلی بهتر از بقیه روز‌های هفته داشته باشد گرچه در روز‌های پایانی هفته قرار داریم."
826,348018,['فروش'],باز هم تکرار میکنیم که بازار در برهه فعلی با وجود تمام مشکلات و سختی‌ها یک نکته مثبت دارد و آن هم وضعیت معاملات در روز‌های اخیر است. معاملاتی که نشان از پیاده شدن اکثر فروشنده‌ها از بازار دارد. چراکه دیگر در طول مدت بازار شاهد عرضه‌ها و صف‌های سنگین فروش نیستیم. لذا همچنان عقیده داریم شاخص در حال تکمیل آخرین شاخه از الگوی اصلاحی خود است .
827,348019,['قیمت'],پی بر ایی  هاخوب هستند. قیمت سهم هازیرناو
